"","User","Region","Tweet"
"193171","USER_057fd72b","Pacific West","On my break someone talk to me I'm super fuckin bored.."
"193172","USER_057fd72b","Pacific West"," "
"193173","USER_057fd72b","Pacific West"," we gon "
"193174","USER_057fd72b","Pacific West","RT   I didnt kno about a video. . who has it?! This shit better not leak. . lmao. ;)// me and "
"193175","USER_057fd72b","Pacific West","RT  RT   how about youu sharee that video.?(: &lt; Ummm. . we ain't gon' share nothing hoe!///why not its fun.."
"193176","USER_057fd72b","Pacific West"," I'm gonna post it on twitter wit now and I sent it to uu.. ii think.."
"193177","USER_057fd72b","Pacific West","RT   youur the bigger hoe.!// I'm the bigger one so both of yal stfu... haha jk"
"193178","USER_057fd72b","Pacific West"," I know huh I just noticed thatg and thank uu.."
"193179","USER_057fd72b","Pacific West"," wat ru doing..."
"193180","USER_057fd72b","Pacific West","*NIP"
"193181","USER_057fd72b","Pacific West","RT  I've always wanted to donkey punch someone// I always say that lmao I wanna donkey punch that hoaee.."
"193182","USER_057fd72b","Pacific West","IM SRRY BUT TIP TUCK WAS TIRED.."
"193183","USER_057fd72b","Pacific West","I open my best friend cassandra has a draw of nasty stuff I'm talkiin fuzzy handcuffs a shit load of condoms and a bunch of birth control wh"
"193184","USER_057fd72b","Pacific West","My moms weed man brought over a bombie to my house ugh let my go take my undies off...."
"193185","USER_057fd72b","Pacific West","Check point on allessando and perris in moval.."
"193186","USER_057fd72b","Pacific West"," ii know wat uu doin.."
"193187","USER_057fd72b","Pacific West","Damn he was cute giive me some... I want some weed... hayyy"
"193188","USER_057fd72b","Pacific West","Happy bday   ..."
"193189","USER_057fd72b","Pacific West","omg ii shablamed so much toniite at vip it was soo fuun all I have to say is morgan who..."
"193190","USER_057fd72b","Pacific West"," what was the flashback for ur bomb now.."
"193191","USER_057fd72b","Pacific West"," I don't know ur jus sexxy haha srry "
"193192","USER_057fd72b","Pacific West"," I love uu can't wait for the next season of ur show.. I wanna be one of ur gays..lmao"
"193193","USER_057fd72b","Pacific West","RT  "
"193194","USER_057fd72b","Pacific West"," im srry bout last miite i was a mess.."
"193195","USER_057fd72b","Pacific West"," lol shatt up.."
"193196","USER_057fd72b","Pacific West"," wat ru doing toniie"
"193197","USER_057fd72b","Pacific West"," well uu betta come over if uu dont go to gotham if uu dont im gonna be mad at you..."
"193198","USER_057fd72b","Pacific West"," uhm im tryin to round up all my hoaeess"
"193199","USER_057fd72b","Pacific West"," aww baba uu kinow i will.."
"193200","USER_057fd72b","Pacific West"," does it matter if he gay he will be oww no t.. haha"
"193201","USER_057fd72b","Pacific West"," wassup.."
"193202","USER_057fd72b","Pacific West"," oh well yea im having one.."
"193203","USER_057fd72b","Pacific West"," UGH UU GUYS SHOULD HAVE CAME OVER IM HAVING A KICKBACK.."
"193204","USER_057fd72b","Pacific West"," I told ricky to get uu..."
"193205","USER_057fd72b","Pacific West"," good kinda ii guess..."
"193206","USER_057fd72b","Pacific West"," bitch the bottom of that bottle would be to the ceilin fuck shot glasses..."
"193408","USER_097f7403","Pacific West","Woooooooooo! "
"193409","USER_097f7403","Pacific West"," Man I am here. I just got off work. I naped instead of watching Raw so I have nothing to say"
"193410","USER_097f7403","Pacific West","Allen Iverson is not coming back the 76ers this year. He is DONE!!!"
"193411","USER_097f7403","Pacific West","Lakers beat Pacers 122-99"
"193412","USER_097f7403","Pacific West"," wrestlemania"
"193413","USER_097f7403","Pacific West"," that is my favorite MANIA 1st i bought on PPV with my own $$"
"193414","USER_097f7403","Pacific West","DelayPat on Youtube is a Legend "
"193415","USER_097f7403","Pacific West"," Go Braves!!"
"193416","USER_097f7403","Pacific West","Denver Broncos use first-round tender on wide receiver Brandon Marshall"
"193417","USER_097f7403","Pacific West"," ya but only a few times a year. is it a good one?"
"193418","USER_097f7403","Pacific West"," Ohh wow that would be cool!"
"193419","USER_097f7403","Pacific West"," Opening day right off around the corner"
"193420","USER_097f7403","Pacific West"," Go Braves!!"
"193421","USER_097f7403","Pacific West"," Go Braves !!"
"193422","USER_097f7403","Pacific West"," Go Braves ! !"
"193423","USER_097f7403","Pacific West","Lost was off the hook last night. That smoke monster was tearing some stuff at"
"193424","USER_097f7403","Pacific West","If you have a you Tube channel anyone out there let me know. I am addicted to You Tube now!!! "
"193425","USER_097f7403","Pacific West","One-half of the WWE Unified Tag Team Champions and WWE's United States Champion The Miz is currently in Australia on a WWE promotional tour."
"193426","USER_097f7403","Pacific West","Off to Ikea and Costco. Wanna wager on how many hot Dogs I can eat??? "
"193427","USER_097f7403","Pacific West"," Go Braves!!"
"193428","USER_097f7403","Pacific West"," hey I have not got a Podcasts in awhile WHATS UP?"
"193429","USER_097f7403","Pacific West",""
"193430","USER_097f7403","Pacific West","The New England Patriots have signed nose tackle Vince Wilfork to a five-year, $40 million extension"
"193431","USER_097f7403","Pacific West"," R U Still Dead?"
"193432","USER_097f7403","Pacific West","RT : Carr will meet with media at 12:30PM today. He is scheduled to also meet with the Cardinals, but SF might want to sign hi ..."
"193433","USER_097f7403","Pacific West"," 2 "
"193434","USER_097f7403","Pacific West","The Chicago Bears and Chester Taylor have agreed to a four-year, $12.5 million deal"
"193435","USER_097f7403","Pacific West"," i dont think they test for cigarettes"
"193436","USER_097f7403","Pacific West"," Took about a half hour to download but it is good!"
"193437","USER_097f7403","Pacific West"," Was the woman Velvet Sky??"
"193438","USER_097f7403","Pacific West"," Will you be doing a Hang Time reunion next? Hang Time Hanging together! Hang Time!"
"193914","USER_8174cb79","Pacific West","  your musiq` &voice is beautiful, now if only the ringtones DR0P asap! "
"193915","USER_8174cb79","Pacific West","is on her way to her consualtation =] &&' dropping by the apple store to get her MAC bk pro fixed =/"
"193916","USER_8174cb79","Pacific West",". Girl, tmrw"
"193917","USER_8174cb79","Pacific West"," now you wouldn't know now would ya !"
"193918","USER_8174cb79","Pacific West"," man, I'm so tired ... Like my eyes wanna shut but I'm at work &i have nooooo eager to be here"
"193919","USER_8174cb79","Pacific West"," just workin &stuff, I have a mad headacheee =/"
"193920","USER_8174cb79","Pacific West","My fking man is awol & MIA!"
"193921","USER_8174cb79","Pacific West"," I wish I could but your pretty untouchable today"
"193922","USER_8174cb79","Pacific West"," go in the bath &bring a porno... BAM...there's your inspiration lmao"
"193923","USER_8174cb79","Pacific West",""
"193924","USER_8174cb79","Pacific West","is creating her blog. no more tweets till i've somewhat accomplished this long journey!"
"193925","USER_8174cb79","Pacific West","fk YES! i'm done with my website =] PLEASEEEE check it out && tell me how you like it!! www.LeatherStuddedBullets.tumbler.com &lt;3"
"193926","USER_8174cb79","Pacific West","Please Please Please check it out .. i wanna hear some feedback!"
"193927","USER_8174cb79","Pacific West"," aite ima come ;)"
"193928","USER_8174cb79","Pacific West","im off to get my nails & toes done... toshannah, text me, bbm me, fb me.. fk it.. STALK ME lol &lt;3"
"193929","USER_8174cb79","Pacific West","yea i did that shit today.. enjoyed makn it.."
"193930","USER_8174cb79","Pacific West"," lol yea, i love it. gives me a chance to vent out stuff ... and well, make it look pretty too. lmao. geek me,"
"193931","USER_8174cb79","Pacific West","Ask me anything annonymously  www.formspring.me/studdedbullets & check out my website  www.leatherstuddedbullets.tumblr.com =]"
"193932","USER_8174cb79","Pacific West","www.formspring.me/studdedbullets - ask me anything. www.studdedbullets.tumblr.com - my website."
"193933","USER_8174cb79","Pacific West","IM OUT THIS BTCH!"
"193934","USER_8174cb79","Pacific West"," haha you're cracking me up"
"193935","USER_8174cb79","Pacific West"," no babe, i accidently did!"
"193936","USER_8174cb79","Pacific West","I'm the cause of frustration, i'm the cause of disapointment."
"193937","USER_8174cb79","Pacific West"," i'm really not. i'm the most hard headed btch iknow. fk me."
"193938","USER_8174cb79","Pacific West"," i'm sorry im just down right now"
"193939","USER_8174cb79","Pacific West","I feel like slappn the next person who says something wrong. Grrr"
"193940","USER_8174cb79","Pacific West","&lt;3 makeup, like tattoos... always you to channel your inner artist."
"193941","USER_8174cb79","Pacific West","RT : Fabolous = 1 of the dopest emcees. || I agree majorly."
"193942","USER_8174cb79","Pacific West"," lmao u crazy, happy bday girl"
"193943","USER_8174cb79","Pacific West"," mark morrision? bomb joint"
"193944","USER_8174cb79","Pacific West"," did i just say that?...yep, i did."
"193945","USER_8174cb79","Pacific West"," wtf is your onsitehiphop.com ass doing with ink on your neck?...damn shame."
"193946","USER_8174cb79","Pacific West"," aite, forgot i signed the "
"193947","USER_8174cb79","Pacific West"," no no no. not get charity! i kid i kid. but anyways i just watched ur guys's video. lmao. 2cute."
"193948","USER_8174cb79","Pacific West"," ill be in daygo the 27th, we're catching up."
"193949","USER_8174cb79","Pacific West"," ok. deffinitly."
"193950","USER_8174cb79","Pacific West"," you're bagging on all lames today aren't you."
"193951","USER_8174cb79","Pacific West","Oh, go ahead... Rain on my parade why don't you."
"193952","USER_8174cb79","Pacific West"," nothing, I'm booking a photoshoot after work"
"193953","USER_8174cb79","Pacific West"," hush"
"193954","USER_8174cb79","Pacific West"," aye aye captian, hey, go enjoy your night. Mos Def."
"193955","USER_8174cb79","Pacific West","There's a guy I work w/ &i asked him what his nationality is &he says ""filipino"" but I swear he's like a M0NK, he looks exactly like a M0NK"
"193956","USER_8174cb79","Pacific West","__never know a good thing until its goin &never see a crash till” its head on."
"194546","USER_7368b78a","Pacific West"," good morning"
"194547","USER_7368b78a","Pacific West"," I'm good - didn't sleep last night lol"
"194548","USER_7368b78a","Pacific West"," happy hump day boss man!"
"194549","USER_7368b78a","Pacific West","Um, did  get hacked?!"
"194550","USER_7368b78a","Pacific West","I am so f'ing tired. Holy shit. When I get home it's nap time. Seriously. Ack."
"194551","USER_7368b78a","Pacific West"," I friggen love that show lol"
"194552","USER_7368b78a","Pacific West"," I know, right? That's why I keep a lot of change around, so I can feel like I have money lol"
"194553","USER_7368b78a","Pacific West","Lol RT : follow me and let's make a choo choo train...TOOT! TOOT!"
"194554","USER_7368b78a","Pacific West"," good morning :) are you enjoying your day off?"
"194555","USER_7368b78a","Pacific West","Ohhhhh PUKE!!!"
"194556","USER_7368b78a","Pacific West","RT : Alright y'all, if you want to win a free custom Twitter background from www.RetweetDesign.com just RT this to enter"
"194557","USER_7368b78a","Pacific West"," doing well, hanging out with my little nieces lol fun times :p"
"194558","USER_7368b78a","Pacific West","RT : RT: : RT :  Please follow  again!!! She accidentally unfollwed you!!!!"
"194559","USER_7368b78a","Pacific West"," yep lmao that's what my ""ohhh puke"" comment was about lol give me an f'ing break lol"
"194560","USER_7368b78a","Pacific West"," omg :( I will keep you and your family in my thoughts ♥"
"194561","USER_7368b78a","Pacific West"," you guys will have so much fun!! I'm still not sure if I'm going lol"
"194562","USER_7368b78a","Pacific West","RT : If you'd like to be a part of the Jordan collage send ur Jordan pics to Carey329.com by Friday (5th) at 10PM PST."
"194563","USER_7368b78a","Pacific West"," oh shoooosh, you aren't a fat ass. But you do have my fat ass wanting a candy bar now lol"
"194564","USER_7368b78a","Pacific West"," I've never watched high school musical *ducking before someone throws something at me*"
"194565","USER_7368b78a","Pacific West","Will you please be my personal trainer? :) RT : Cardio+Weights Training+Good Nutrition=Happiness and a Healthy Life!"
"194566","USER_7368b78a","Pacific West","I love YOU! RT : We love you !! xoxoxoxo"
"194567","USER_7368b78a","Pacific West"," noo :("
"194568","USER_7368b78a","Pacific West","Hell NO  Playgirl offers Jon Gosselin $20,000 to pose nude in wake of Hailey Glassman's vengeful alleged photo leak"
"194569","USER_7368b78a","Pacific West"," oh, I was under the impression that he deleted it :("
"194570","USER_7368b78a","Pacific West","Ok, I give up (for the night) on getting any  love. Congrats to all of the ladies that got some lovin!! Woooo :)"
"194571","USER_7368b78a","Pacific West"," wooooot :)"
"194572","USER_7368b78a","Pacific West"," ♥♥♥♥♥♥♥♥♥ I love you ♥♥♥♥♥♥♥♥ I know I said I was going to give up for the night but man lol!!"
"194573","USER_7368b78a","Pacific West"," ♥♥♥♥♥♥♥♥♥ I love you ♥♥♥♥♥♥♥♥ I know I said I was going to give up for the night but man lol! :)"
"194574","USER_7368b78a","Pacific West"," I bet!! It would make my night too :D"
"194575","USER_7368b78a","Pacific West"," that's awesome! Tell him I ♥ him :)"
"194576","USER_7368b78a","Pacific West"," huh???"
"194577","USER_7368b78a","Pacific West"," I friggen ♥  :)"
"194578","USER_7368b78a","Pacific West","LMAO I know right? Hahah RT :  the twitter jail pic lol"
"194579","USER_7368b78a","Pacific West"," dm him and ask him if he remembers mary (aka mouse lol) from yearrrrs ago lol (yes, I'm teasing, don't dm him abt that lol)"
"194580","USER_7368b78a","Pacific West",""
"194581","USER_7368b78a","Pacific West",""
"194582","USER_7368b78a","Pacific West",""
"194583","USER_7368b78a","Pacific West"," yep, I shall be there :D"
"194584","USER_7368b78a","Pacific West",""
"194585","USER_7368b78a","Pacific West",""
"194586","USER_7368b78a","Pacific West","Amen! RT : I don’t want someone to catch me when I fall, I want someone to stop me before I do. -Unknown "
"194587","USER_7368b78a","Pacific West"," you mean  right?"
"194588","USER_7368b78a","Pacific West"," kk we're going next week sometime :)"
"194589","USER_7368b78a","Pacific West","   lol ask bill gates for the $12 mill... Would be awesome to have a space shuttle here!!"
"194590","USER_7368b78a","Pacific West"," excellent!!! I'm glad to hear that :)"
"194591","USER_7368b78a","Pacific West"," when my uncle had his heart attack, it killed him. I'm SO glad that wasn't the case for you!! Made my day hearing that!"
"194592","USER_7368b78a","Pacific West"," yes to what? I'm confused lol"
"194593","USER_7368b78a","Pacific West"," I don't blame you, I would be too!!! :) :)"
"194594","USER_7368b78a","Pacific West"," lol now I see lol"
"194595","USER_7368b78a","Pacific West"," lol ty :D"
"194596","USER_7368b78a","Pacific West","RT : Dear BH, Twitter is not screwing us! You are not following the rules, no more than two hashtags per tweet or it is spam!!"
"194597","USER_7368b78a","Pacific West","Honey YOU are my shining star... Love you !!!!"
"194598","USER_7368b78a","Pacific West"," haha I have insomnia baddd so it takes me forever to fall asleep"
"194599","USER_7368b78a","Pacific West"," lol we love horror movies but man, saw 6 was badddd lol"
"194600","USER_7368b78a","Pacific West"," woooooot! Are you just waiting on your edl?"
"194601","USER_7368b78a","Pacific West"," ""what are we gonna dooooo with ittttt""... By heavy d?"
"194602","USER_7368b78a","Pacific West"," hi, how are you? :) nice to meet you!"
"194603","USER_7368b78a","Pacific West"," hey stranger"
"194604","USER_7368b78a","Pacific West"," I'm good, spending some time with my honey :)"
"194605","USER_7368b78a","Pacific West"," yep"
"194606","USER_7368b78a","Pacific West"," nope, she's not in jail, she's still tweeting lol"
"194607","USER_7368b78a","Pacific West"," hey, how are you?"
"194608","USER_7368b78a","Pacific West"," she talks... Just doesn't respond to me lol so I finally took a hint lol"
"194609","USER_7368b78a","Pacific West","Huh? RT :  maith uaireanta mhaith liom a fhoghlaim faoi mo dhaoine :)"
"194610","USER_7368b78a","Pacific West"," done *thumbs up* :)"
"194611","USER_7368b78a","Pacific West"," *hugs*"
"194612","USER_7368b78a","Pacific West",""
"194613","USER_7368b78a","Pacific West",""
"194614","USER_7368b78a","Pacific West"," have you met face to face yet?"
"194615","USER_7368b78a","Pacific West","Haha that was my "
"194773","USER_d21cb8c7","Pacific West","RT : buckle up, suck it up, tuff up, knuckle up & shut up.. life's tuff, PERIOD"
"194774","USER_d21cb8c7","Pacific West"," Kids are the best. Inoccent, funny, insecure, and they need us....From what I have seen...Your a proud DAD...Good shit take care."
"194775","USER_d21cb8c7","Pacific West","Remember U didn't get to the top by yourself, u needed a team to do that...Stay humble remember your ppl and those who support U and push U."
"194776","USER_d21cb8c7","Pacific West"," What's Good Sauce!!Need to get at U about  's records u Produced..Need to tightin the business Gettin release complete."
"194777","USER_d21cb8c7","Pacific West","Man this is where cats get down with connection. If u gonna bullshit go back to myspace pimpin!!! Whatas Good new followers!!"
"194778","USER_d21cb8c7","Pacific West","RT :ALL SACRAMENTO'S HOTTEST ARTISTS ON (1) CD: HUNID RACKS PRESENTS... ""CITY OF TREES"" SEND SONG NOW!! CITYOFTREESHRACKS"
"194779","USER_d21cb8c7","Pacific West"," I like that shit 2...My mini anthem pimpin'..."
"194780","USER_d21cb8c7","Pacific West","Just got to my sons Co-ed Vollyball game...This fool said he likes the game but plays for the ladies. He's only 12....Hella funny.."
"194781","USER_d21cb8c7","Pacific West"," Don't forget to play that ""Greedy ft YG"" and ""Venus Fly Trap"" Thanks Pimp."
"194782","USER_d21cb8c7","Pacific West"," Don't forget to play that ""Greedy ft YG"" and ""Venus Fly Trap"" Thanks Pimp"
"194783","USER_d21cb8c7","Pacific West"," Don't forget to play that ""Greedy ft YG"" and ""Venus Fly Trap"" by  !! Thanks Pimp"
"194784","USER_d21cb8c7","Pacific West","RT : It takes as much energy to wish as it does to plan. ~ Eleanor Roosevelt"
"194785","USER_d21cb8c7","Pacific West","Monday March 8, 2010 Royal Records will be looking for Real Promotors to work with in a Music Fashion Show Case...Coming to SF,Sac,LA"
"194786","USER_d21cb8c7","Pacific West"," I know U have a bander about to Drop...What's the drop date?"
"194787","USER_d21cb8c7","Pacific West"," Lookin good in Sac pimp its about 65 to 68 degress feels crispy clean..."
"194788","USER_d21cb8c7","Pacific West",": 5 Days till ---&gt; A.R.A.B. + The Jacka + Revolutionary Me Clothing in San Jose CA. $20  the door hit me for discount presale tix!"
"195277","USER_13320fbb","Pacific West"," wowwww u wanna go there????? Nvmd lol"
"195278","USER_13320fbb","Pacific West"," someones been watchin da mask lol"
"195279","USER_13320fbb","Pacific West",""
"195280","USER_13320fbb","Pacific West","RT : The California Mega Millions is  $133,000,000 million dollars.... I have just come down with a case of lotto fever!!!"
"195281","USER_13320fbb","Pacific West","Follow ......she so bad I'd lick jerk chicken sauce offa her "
"195282","USER_13320fbb","Pacific West",""
"195283","USER_13320fbb","Pacific West",""
"195284","USER_13320fbb","Pacific West"," mannn we was niggaz in high skool just bored in da cucamongas"
"195285","USER_13320fbb","Pacific West","Watchin the italian job an realized they was fuckin wit ace of spades wayyyyyy b4 jay was on it"
"195286","USER_13320fbb","Pacific West"," oh I kno he aint da 1st I was like heyyy waiy a minute whites was all over this lol"
"195287","USER_13320fbb","Pacific West","Depends on who throws it-------&gt; RT : Aye if somebody threw a pajama jam party like in house party 2 u think it wud crack?"
"195288","USER_13320fbb","Pacific West","Goin in on skype in 5 minutes holla at me...... Supermancell75"
"195289","USER_13320fbb","Pacific West"," r u"
"195290","USER_13320fbb","Pacific West","Comparing players 2 jordan isn't a valid comparison cuz all players come up building their game off of jordans"
"195291","USER_13320fbb","Pacific West"," hahahhaha its aite fam I'm in da same boat"
"195292","USER_13320fbb","Pacific West","Get ya mind right niggaz, get a chick that can keep up wit u in all aspects of your life"
"195293","USER_13320fbb","Pacific West","Out to get my chips so u can say I gotta dip!"
"195294","USER_13320fbb","Pacific West"," ur funny 4 dat one"
"195295","USER_13320fbb","Pacific West",""
"195296","USER_13320fbb","Pacific West",""
"195297","USER_13320fbb","Pacific West",""
"195300","USER_13320fbb","Pacific West","Kobes a fuckin monster"
"195301","USER_13320fbb","Pacific West","Anyone got a-rod or mark mcgwires number lol---&gt; RT : Somebody get Pau Gasol some steroids and a strength trainer ASAP"
"196100","USER_7f550ba7","Pacific West",""
"196101","USER_7f550ba7","Pacific West",""
"196102","USER_7f550ba7","Pacific West",""
"196103","USER_7f550ba7","Pacific West"," ahaha but i actually do shit! andddd i have insomnia so i went to sleep at 5 :O"
"196104","USER_7f550ba7","Pacific West",""
"196105","USER_7f550ba7","Pacific West",""
"196106","USER_7f550ba7","Pacific West","wayne dont write on paper but they make write it in their head and remember it, its not just a full on flow"
"196107","USER_7f550ba7","Pacific West"," everyone USES BBM.. i get BBM's before i get numbers lmao"
"196108","USER_7f550ba7","Pacific West"," niggas getting abducted by aliens.. Watch it and I highly doubt u wanna meet an alien after. These foos aint on that E.T tip lol"
"196109","USER_7f550ba7","Pacific West"," lol okay I wanna SEE one too but I sure as hell don't wanna MEET it lmao"
"196110","USER_7f550ba7","Pacific West"," whens yer website gonna be done?"
"196111","USER_7f550ba7","Pacific West",""
"196112","USER_7f550ba7","Pacific West","Leave it up to the lakers to be losing to the heat? I mean... Nvm I'm not gonna bother talKing bout it. We should win so I'm not worried"
"196113","USER_7f550ba7","Pacific West"," u suck"
"196114","USER_7f550ba7","Pacific West","Ughhh I'm ready for heartbreak this game is gonna suck too much time"
"196115","USER_7f550ba7","Pacific West","That's gameeeeeee good shit lakers -_- ahahah losing to the heat classiccc I love it. The heat has 1 good player n a bunch of washed up ppl"
"196116","USER_7f550ba7","Pacific West"," oh then your screwed :/"
"196117","USER_7f550ba7","Pacific West","alright heres my new pin 30C729AF all u bbm me now"
"196118","USER_7f550ba7","Pacific West"," I gave up on the lakers tonite and rooting for the pistons"
"196119","USER_7f550ba7","Pacific West"," ay yer alrite?? Txt me asap"
"196120","USER_7f550ba7","Pacific West","How can rain wake me up? Its realllly pouring yo"
"196121","USER_7f550ba7","Pacific West","Oh that was YOUR girl? I thought I recognized her"
"196122","USER_7f550ba7","Pacific West",""
"196123","USER_7f550ba7","Pacific West",""
"196640","USER_e19b8724","Pacific West","Should I be scared that  just removed his belt?"
"196642","USER_e19b8724","Pacific West"," I wish I was."
"196643","USER_e19b8724","Pacific West"," most of the guys that do are unavailable. Like you!!"
"196645","USER_e19b8724","Pacific West","Good morning all, headed to Dim Sum with some bear friends in San Diego! Yum !"
"197069","USER_581a59d5","Pacific West","Yep! -RT : "
"197070","USER_581a59d5","Pacific West","Wsup wsup wsup wsup wsup aye buddy! Wsup wsup wsup wsup wsup wsup wsup aye buddy!"
"197071","USER_581a59d5","Pacific West"," yea u are absoultely right there were the fleem flam shammalama ding dong"
"197072","USER_581a59d5","Pacific West",""
"197073","USER_581a59d5","Pacific West"," are u cereaaaaal? like complete cereal? no no no not reagan"
"197074","USER_581a59d5","Pacific West","RT :  dude, the GOP/conservatives have taken out ALL stops since Obama is in power... them niggas are in full David Duke ..."
"197075","USER_581a59d5","Pacific West","So italian food it is tonight Gorgios"
"197076","USER_581a59d5","Pacific West",".You may think I'm a fool but still I did it all for love (C) Bilal- All for Love"
"197077","USER_581a59d5","Pacific West",""
"197078","USER_581a59d5","Pacific West","RT : RT : Massive student protest today 5p Civic Center downtown SF fees have increased a 38% the avg undergrad ..."
"197079","USER_581a59d5","Pacific West"," AMEN TO PIZZA LONG LIVE ONE OF MAN'S FINEST CREATIONS"
"197080","USER_581a59d5","Pacific West"," nu foto ?"
"197081","USER_581a59d5","Pacific West","RT : "
"197082","USER_581a59d5","Pacific West","never trust a big butt and a smile that girl is "
"197083","USER_581a59d5","Pacific West",". U are welcome dear anytime eb"
"197084","USER_581a59d5","Pacific West"," u  the woods?"
"197085","USER_581a59d5","Pacific West","""Nature's valley sweet and salty nut bars"" makes u feel a lil less manly just sayin the title"
"197086","USER_581a59d5","Pacific West","RT : I LOVE THIS FUCKING SONG  FUCK AWAY THE PAIN!!!!!!!! Sounds like peaches song"
"197087","USER_581a59d5","Pacific West"," si just wrappin u luv?"
"197088","USER_581a59d5","Pacific West"," good morning ur up late forv ur standards"
"197089","USER_581a59d5","Pacific West","RT : "
"197090","USER_581a59d5","Pacific West"," I like ur default its snazzy!"
"197495","USER_31c3b3da","Pacific West","Ahhhhhhh I'm soo fuckin bored!!!!!!"
"197496","USER_31c3b3da","Pacific West","OP hittin the gym wit Chris and Johnny."
"197497","USER_31c3b3da","Pacific West"," are uuuu on ur computer lil lady???? Lol"
"197498","USER_31c3b3da","Pacific West"," dun duhduhdun dun dun dun duhduhdun dundu HALLLE BEEERRRRRRRRYYYYYY HALLE BERRY!!"
"197499","USER_31c3b3da","Pacific West","  duuuude I got let one rip HELLA BAD! :] LOL"
"197500","USER_31c3b3da","Pacific West","I love how I pass out early some nights, then wake up randomly at 2 or 3 or even 4 in the morning and start facebookin and Tweetin..shiit"
"197501","USER_31c3b3da","Pacific West","Fuuuuuck I'd reeeaaallly be down for a latenight smoke session."
"197502","USER_31c3b3da","Pacific West",""
"197503","USER_31c3b3da","Pacific West","Line 60 - The People of The State of California VS Anthony Jeremi McCrann.............wtf people what did I ever do to u!!"
"197504","USER_31c3b3da","Pacific West"," indeed"
"197505","USER_31c3b3da","Pacific West","RT : 45 mins..................----naaa I'm more of a 2hrs kind of guy..bwahahaha jp jp :P"
"197506","USER_31c3b3da","Pacific West","RT : Silly rabbit,, Run,catch & kiss is 4 kids.. A new mate every night is GOOD 4 the ego, bad 4 the soul (real tlk) LMFAO!!"
"197507","USER_31c3b3da","Pacific West"," Bwahahaha mr. Strupeni says he's gonna yak if he goes"
"197508","USER_31c3b3da","Pacific West"," drunken tweetin eh lol"
"197509","USER_31c3b3da","Pacific West","Hard to Tweet wit 1 hand, shiiiiit lol"
"197510","USER_31c3b3da","Pacific West"," psssshhh let me tell u lol. And they all feelin us brown/black folks haha"
"197511","USER_31c3b3da","Pacific West","I'm on my fourth drink but I'm no an alcoholic..."
"197512","USER_31c3b3da","Pacific West","Waaaaayyyy ooooooooooooo!!!!!"
"197513","USER_31c3b3da","Pacific West",""
"197514","USER_31c3b3da","Pacific West","Shiiiiit I need protein for my balls!!!"
"197515","USER_31c3b3da","Pacific West"," psshhhh my growth downtown is waaaaay beyond Kindergarten"
"197516","USER_31c3b3da","Pacific West"," yeeeeeaaaaaa boooooooooyyyy"
"197518","USER_31c3b3da","Pacific West","RT : Scooby dooby dooo, mike vick lookin ass nigga---jegalang jegalang, Bernie Mac lookin ass nigga."
"197970","USER_a515db43","Pacific West"," for half watever on tha card"
"197971","USER_a515db43","Pacific West","We can work it out"
"197972","USER_a515db43","Pacific West","Yep throw the east wit grill speakers RT :  lol u listen to hanna montana?"
"197973","USER_a515db43","Pacific West","Naw she textin me right now RT :  wats the matter tex me"
"197974","USER_a515db43","Pacific West","Man SURE RT :  aint nothing ""lil"" ova here.. Dawg"
"197975","USER_a515db43","Pacific West"," FAKER"
"197976","USER_a515db43","Pacific West","Eyyy lil cuzin got her running hahaRT :  stop while ur ahead."
"197977","USER_a515db43","Pacific West","U can't eitherRT :  hahah tell em he aint ready 2 play me"
"197978","USER_a515db43","Pacific West"," bothu niggas can get it in hoop "
"197979","USER_a515db43","Pacific West","Bruh please dnt say u can hoop RT :  ya finna hoop"
"197980","USER_a515db43","Pacific West"," yea watever dude"
"197981","USER_a515db43","Pacific West"," yep u know it"
"197982","USER_a515db43","Pacific West"," sumbody club"
"197983","USER_a515db43","Pacific West","For real u going RT :  no it anit not to night"
"197984","USER_a515db43","Pacific West","Smoken up tha crush rollin up tha barney"
"197985","USER_a515db43","Pacific West","Fuck wit me fuck wit me"
"197986","USER_a515db43","Pacific West","Hahaha never a rapper RT : ayyyyyyyyy  a rapper now ! (when this happen?)"
"197987","USER_a515db43","Pacific West"," where u going toniight"
"197988","USER_a515db43","Pacific West","Shootin wat I hope not a basketball RT : Shooting around."
"197989","USER_a515db43","Pacific West"," this nigga  got a bitch giveing him a lap dance in tha back. Of tha box"
"197990","USER_a515db43","Pacific West"," in tha 100s riden"
"197991","USER_a515db43","Pacific West","Shit just know waken up RT :  Sup!"
"198170","USER_3b59b7cc","Pacific West"," sooo I was looking at the old yearbooks yesterday. Lol and we were not as fresh as we all thought we were lmao "
"198171","USER_3b59b7cc","Pacific West","well another night me vs her...fml again"
"198172","USER_3b59b7cc","Pacific West","RT : onwards and upwards."
"198173","USER_3b59b7cc","Pacific West"," lol I miss my hyperflights kinda they were Sokol light"
"198174","USER_3b59b7cc","Pacific West"," are you on yo way to the south?"
"198175","USER_3b59b7cc","Pacific West"," lol gimmie a sec"
"198176","USER_3b59b7cc","Pacific West",""
"198177","USER_3b59b7cc","Pacific West"," hola"
"198178","USER_3b59b7cc","Pacific West"," lol  does have a tendency to bring things outta ppl"
